日付,開始価格,最高価格,最低価格,終値,ボリューム,時価総額
2013年6月28日,101.74,101.74,92.33,94.65,-,"1,153,880,064"
2013年6月27日,104,104,101.1,101.44,-,"1,179,110,016"
2013年6月26日,103.33,105.49,102.79,104,-,"1,171,049,984"
2013年6月25日,102.09,106.47,101.01,103.95,-,"1,156,610,048"
2013年6月24日,107.9,108.33,100.98,102.74,-,"1,222,029,952"
2013年6月23日,108.2,108.8,106.23,107.6,-,"1,224,979,968"
2013年6月22日,109.5,109.96,107.51,108.3,-,"1,239,209,984"
2013年6月21日,111.29,114.99,107.68,109.5,-,"1,259,000,064"
2013年6月20日,108.25,114.3,107.5,110.15,-,"1,224,210,048"
2013年6月19日,107.05,110.22,105.75,108.25,-,"1,210,259,968"
2013年6月18日,101.95,111.11,101.03,107.4,-,"1,152,249,984"
2013年6月17日,99.9,102.21,99,101.7,-,"1,128,720,000"
2013年6月16日,99.8,101.6,98.95,99.51,-,"1,127,120,000"
2013年6月15日,100,103.7,98,99.99,-,"1,128,950,016"
2013年6月14日,103.95,104.7,98,99.98,-,"1,173,059,968"
2013年6月13日,108.78,110.3,100.53,104,-,"1,227,030,016"
2013年6月12日,109,111.79,106.73,108.15,-,"1,228,999,936"
2013年6月11日,106.35,109.6,104,108.9,-,"1,198,640,000"
2013年6月10日,100.44,110.1,95,106.35,-,"1,131,570,048"
2013年6月9日,107.89,108.99,88.5,100,-,"1,215,129,984"
2013年6月8日,111,111.42,107.3,108.3,-,"1,249,629,952"
2013年6月7日,118.97,119,106.42,111.5,-,"1,338,880,000"
2013年6月6日,121.9,123.1,117.25,118,-,"1,371,299,968"
2013年6月5日,121.4,123.47,119.9,121.65,-,"1,365,110,016"
2013年6月4日,120.74,123.84,119.1,121.42,-,"1,357,020,032"
2013年6月3日,122.5,122.5,116,122.22,-,"1,376,179,968"
2013年6月2日,129.3,129.4,115.05,122.29,-,"1,451,929,984"
2013年6月1日,128.82,129.78,127.2,129.3,-,"1,445,799,936"
2013年5月31日,128.8,129.9,126.4,129,-,"1,445,049,984"
2013年5月30日,132.25,132.25,127,128.8,-,"1,483,180,032"
2013年5月29日,129,132.59,127.66,132.3,-,"1,446,189,952"
2013年5月28日,129.77,130.58,125.6,129,-,"1,454,310,016"
2013年5月27日,133.5,135.46,124.7,129.74,-,"1,495,520,000"
2013年5月26日,131.99,136,130.62,133.48,-,"1,478,029,952"
2013年5月25日,133.1,133.22,128.9,131.98,-,"1,489,949,952"
2013年5月24日,126.3,133.85,125.72,133.2,-,"1,413,299,968"
2013年5月23日,123.8,126.93,123.1,126.7,-,"1,384,780,032"
2013年5月22日,122.89,124,122,123.89,-,"1,374,130,048"
2013年5月21日,122.02,123,121.21,122.88,-,"1,363,939,968"
2013年5月20日,122.5,123.62,120.12,122,-,"1,368,909,952"
2013年5月19日,123.21,124.5,119.57,121.99,-,"1,376,370,048"
2013年5月18日,123.5,125.25,122.3,123.5,-,"1,379,139,968"
2013年5月17日,118.21,125.3,116.57,123.01,-,"1,319,590,016"
2013年5月16日,114.22,118.76,112.2,118.76,-,"1,274,620,032"
2013年5月15日,111.4,115.81,103.5,114.22,-,"1,242,759,936"
2013年5月14日,117.98,119.8,110.25,111.5,-,"1,315,719,936"
2013年5月13日,114.82,118.7,114.5,117.98,-,"1,279,980,032"
2013年5月12日,115.64,117.45,113.43,115,-,"1,288,630,016"
2013年5月11日,117.7,118.68,113.01,115.24,-,"1,311,049,984"
2013年5月10日,112.8,122,111.55,117.2,-,"1,255,970,048"
2013年5月9日,113.2,113.46,109.26,112.67,-,"1,259,980,032"
2013年5月8日,109.6,115.78,109.6,113.57,-,"1,219,449,984"
2013年5月7日,112.25,113.44,97.7,111.5,-,"1,248,470,016"
2013年5月6日,115.98,124.66,106.64,112.3,-,"1,289,469,952"
2013年5月5日,112.9,118.8,107.14,115.91,-,"1,254,759,936"
2013年5月4日,98.1,115,92.5,112.5,-,"1,089,890,048"
2013年5月3日,106.25,108.13,79.1,97.75,-,"1,180,070,016"
2013年5月2日,116.38,125.6,92.28,105.21,-,"1,292,189,952"
2013年5月1日,139,139.89,107.72,116.99,-,"1,542,819,968"
2013年4月30日,144,146.93,134.05,139,-,"1,597,779,968"
2013年4月29日,134.44,147.49,134,144.54,-,"1,491,160,064"
2013年4月28日,135.3,135.98,132.1,134.21,-,"1,500,519,936"
